,Unicode,漢字,繁体字,汉字,日本語の読み,韓国語の読み,ピンイン,频率,累计频率(%),consonant_jp,vowel_jp,rusheng_jp,consonants,vowel,tone,sound,middle_pronounce,middle_tone,middle_tone2,middle_initial,voice_class,jp_voicing,retroflex,korean,日本語_五音,日本語_清濁,韓国語_子音,韓国語_五音,韓国語_清濁,中国語_五音,中国語_清濁,ピンイン2
4685,U+8ADE,諞,諞,谝,ヘン,편,piǎn pián,254,99.767921007,h,en,False,p,ian pian,2,pian pian,並仙三開,平,1,並,全濁,清,False,pyeon,唇音,全清,ㅍ,唇音,次清,唇音,次清,pian3 pian2
4686,U+8AE1,諡,諡,諡,シ,시,shì,20,99.9897959421,s,hi,False,sh,i,4,shi,船脂三開,去,3,船,全濁,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,shi4
4687,U+8AE4,諤,諤,谔,ガク,악,è,147,99.8670079909,g,aku,True,,e,4,e,疑唐一開,入,4,疑,次濁,濁,False,ak,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,e4
4688,U+8AE6,諦,諦,谛,テイ,체,dì,563,99.4489797277,t,ei,False,d,i,4,di,端齊四開,去,3,端,全清,清,False,che,舌音,全清,ㅊ,歯音,次清,舌音,全清,di4
4689,U+8AE7,諧,諧,谐,カイ,해,xié,1651,98.4573442701,k,ai,False,x,ie,2,xie,匣皆二開,平,1,匣,全濁,清,False,hae,牙音,全清,ㅎ,喉音,次清,歯音,次清,xie2
4690,U+8AEB,諫,諫,谏,カン,간,jiàn,1430,98.6202527477,k,an,False,j,ian,4,jian,見刪二開,去,3,見,全清,清,False,gan,牙音,全清,ㄱ,牙音,全清,歯音,全清,jian4
4691,U+8AED,諭,諭,谕,ユ,유,yù,2584,97.5952303187,y,u,False,y,u,4,yu,以虞三合,去,3,以,次濁,鼻音・流音,False,yu,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yu4
4692,U+8AEE,諮,諮,谘,シ,자,zī,206,99.8130593213,s,hi,False,z,i,1,zi,精脂三開,平,1,精,全清,清,False,ja,歯音,全清,ㅈ,歯音,全清,歯音,全清,zi1
4693,U+8AF1,諱,諱,讳,キ,휘,huì,1315,98.7443450029,k,i,True,h,ui,4,hui,曉微三合,去,3,曉,全清,清,False,hwi,牙音,全清,ㅎ,喉音,次清,牙音,次清,hui4
4694,U+8AF3,諳,諳,谙,アン,암,ān,433,99.5880531399,,an,False,,an,1,an,影覃一開,平,1,影,全清,その他,False,am,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,an1
4695,U+8AF6,諶,諶,谌,ジン,심,chén,405,99.6187592968,j,in,False,ch,en,2,chen,常侵三開,平,1,常,全濁,その他,True,sim,歯音,全濁,ㅅ,歯音,全清,歯音,次清,chen2
4696,U+8AF7,諷,諷,讽,フウ,풍,fěng fèng,3066,97.1526151242,f,uu,False,f,eng feng,4,feng feng,幫東三開,去,3,幫,全清,その他,False,pung,唇音,全清,ㅍ,唇音,次清,唇音,次清,feng3 feng4
4697,U+8AF8,諸,諸,诸,ショ,제,zhū,12352,89.0291672731,s,ho,False,zh,u,1,zhu,章魚三開,平,1,章,全清,清,True,je,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhu1
4698,U+8AFA,諺,諺,谚,ゲン,언,yàn,341,99.6764042583,g,en,False,y,an,4,yan,疑仙三開,去,3,疑,次濁,濁,False,eon,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yan4
4699,U+8AFC,諼,諼,谖,ケン,훤,xuān,210,99.8085194726,k,en,False,x,uan,1,xuan,曉元三合,平,1,曉,全清,清,False,hwon,牙音,全清,ㅎ,喉音,次清,歯音,次清,xuan1
4700,U+8AFE,諾,諾,诺,ダク,낙 락,nuò,13936,87.8746141687,d,aku,True,n,uo,4,nuo,泥唐一開,入,4,泥,次濁,濁,False,nak rak,舌音,全濁,ㄴ,舌音,次濁,舌音,次濁,nuo4
4701,U+8B00,謀,謀,谋,ボウ,모,móu,16886,85.8834223005,b,ou,False,m,ou,2,mou,明尤三開,平,1,明,次濁,濁,False,mo,唇音,全濁,なし,なし,なし,唇音,次濁,mou2
4702,U+8B01,謁,謁,谒,エツ,알,yè,866,99.1813406876,,etsu,True,y,e,4,ye,影元三開,入,4,影,全清,その他,False,al,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,ye4
4703,U+8B02,謂,謂,谓,イ,위,wèi,14396,87.5322435565,,i,False,w,ei,4,wei,云微三合,去,3,云,次濁,その他,False,wi,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,wei4
4704,U+8B04,謄,謄,誊,トウ,등,téng,128,99.8879410374,t,ou,False,t,eng,2,teng,定登一開,平,1,定,全濁,清,False,deung,舌音,全清,ㄷ,舌音,全清,舌音,次清,teng2
4705,U+8B07,謇,謇,謇,ケン,건,jiǎn,170,99.8463099024,k,en,False,j,ian,3,jian,見仙三開,上,2,見,全清,清,False,geon,牙音,全清,ㄱ,牙音,全清,歯音,全清,jian3
4706,U+8B0E,謎,謎,谜,メイ,미,mí,2074,98.0375784633,m,ei,False,m,i,2,mi,明齊四開,去,3,明,次濁,鼻音・流音,False,mi,唇音,次濁,なし,なし,なし,唇音,次濁,mi2
4707,U+8B10,謐,謐,谧,ヒツ,밀,mì,411,99.6117632764,h,itsu,True,m,i,4,mi,明眞三開,入,4,明,次濁,清,False,mil,唇音,全清,なし,なし,なし,唇音,次濁,mi4
4708,U+8B14,謔,謔,谑,ギャク,학,xuè,679,99.3419328223,g,yaku,True,x,ue,4,xue,曉陽三開,入,4,曉,全清,濁,False,hak,牙音,全濁,ㅎ,喉音,次清,歯音,次清,xue4
4709,U+8B16,謖,謖,谡,ショク,속,sù,283,99.7393363498,s,hoku,True,s,u,4,su,生東三開,入,4,生,全清,清,False,sok,歯音,全清,ㅅ,歯音,全清,歯音,次清,su4
4710,U+8B17,謗,謗,谤,ボウ,방,bàng,479,99.5316460065,b,ou,False,b,ang,4,bang,幫唐一開,去,3,幫,全清,濁,False,bang,唇音,全濁,ㅂ,唇音,全清,唇音,全清,bang4
4711,U+8B19,謙,謙,谦,ケン,겸,qiān,2676,97.5108448344,k,en,False,q,ian,1,qian,溪添四開,平,1,溪,次清,清,False,gyeom,牙音,全清,ㄱ,牙音,全清,歯音,次清,qian1
4712,U+8B1A,謚,謚,谥,シ,익,shì,433,99.5885494172,s,hi,False,sh,i,4,shi,船脂三開,去,3,船,全濁,清,True,ik,歯音,全清,ㅇ,喉音,次濁,歯音,次清,shi4
4713,U+8B1B,講,講,讲,コウ,강,jiǎng,36599,73.4175764674,k,ou,False,j,iang,3,jiang,見江二開,上,2,見,全清,清,False,gang,牙音,全清,ㄱ,牙音,全清,歯音,全清,jiang3
4714,U+8B1D,謝,謝,谢,シャ,사,xiè,24553,80.3546716425,s,ha,False,x,ie,4,xie,邪麻三開,去,3,邪,全濁,清,False,sa,歯音,全清,ㅅ,歯音,全清,歯音,次清,xie4
4715,U+8B20,謠,謠,谣,ヨウ,요,yáo,2104,97.9873753695,y,ou,False,y,ao,2,yao,以宵三開,平,1,以,次濁,鼻音・流音,False,yo,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yao2
4716,U+8B26,謦,謦,謦,ケイ,경,qìng,5,99.9963827916,k,ei,False,q,ing,4,qing,溪青四開,上,2,溪,次清,清,False,gyeong,牙音,全清,ㄱ,牙音,全清,歯音,次清,qing4
4717,U+8B28,謨,謨,谟,ボ,모,mó,401,99.62152951,b,o,False,m,o,2,mo,明模一開,平,1,明,次濁,濁,False,mo,唇音,全濁,なし,なし,なし,唇音,次濁,mo2
4718,U+8B2B,謫,謫,谪,タク,적,zhé,108,99.9092958624,t,aku,True,zh,e,2,zhe,知耕二開,入,4,知,全清,清,True,jeok,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhe2
4719,U+8B2C,謬,謬,谬,ビュウ,류,miù,1279,98.7770523151,b,yuu,False,m,iu,4,miu,明幽三開,去,3,明,次濁,濁,False,ryu,唇音,全濁,ㄹ,流音,次濁,唇音,次濁,miu4
4720,U+8B33,謳,謳,讴,オウ,구,ōu,116,99.9004270541,,ou,False,,ou,1,ou,影侯一開,平,1,影,全清,その他,False,gu,不明 (),不明 (),ㄱ,牙音,全清,喉音,次濁,ou1
4721,U+8B39,謹,謹,谨,キン,근,jǐn,3968,96.2010898777,k,in,False,j,in,3,jin,見欣三開,上,2,見,全清,清,False,geun,牙音,全清,ㄱ,牙音,全清,歯音,全清,jin3
4722,U+8B3E,謾,謾,谩,マン,만,mán,338,99.6787400855,m,an,False,m,an,2,man,明桓一合,平,1,明,次濁,鼻音・流音,False,man,唇音,次濁,なし,なし,なし,唇音,次濁,man2
4724,U+8B49,證,證,证,ショウ,증,zhèng,24679,80.2134561002,s,hou,False,zh,eng,4,zheng,章蒸三開,去,3,章,全清,清,True,jeung,歯音,全清,ㅈ,歯音,全清,歯音,全清,zheng4
4725,U+8B4E,譎,譎,谲,ケツ,휼,jué,158,99.8575695525,k,etsu,True,j,ue,2,jue,見先四合,入,4,見,全清,清,False,hyul,牙音,全清,ㅎ,喉音,次清,歯音,全清,jue2
4726,U+8B4F,譏,譏,讥,キ,기,jī,1620,98.4760813181,k,i,True,j,i,1,ji,見微三開,平,1,見,全清,清,False,gi,牙音,全清,ㄱ,牙音,全清,歯音,全清,ji1
4727,U+8B56,譖,譖,谮,シン,참,zèn,32,99.9825110952,s,hin,False,z,en,4,zen,莊侵三開,去,3,莊,全清,清,False,cham,歯音,全清,ㅊ,歯音,次清,歯音,全清,zen4
4728,U+8B58,識,識,识,シキ,식 지,shí shì,35342,73.9101666743,s,hiki,True,sh,i shi,4,shi shi,章之三開,去,3,章,全清,清,True,sik ji,歯音,全清,ㅅ,歯音,全清,歯音,次清,shi2 shi4
4729,U+8B59,譙,譙,谯,ショウ,초,qiào,129,99.8869072218,s,hou,False,q,iao,4,qiao,從宵三開,平,1,從,全濁,清,False,cho,歯音,全清,ㅊ,歯音,次清,歯音,次清,qiao4
4730,U+8B5A,譚,譚,谭,タン,담,tán,4612,95.6147215936,t,an,False,t,an,2,tan,定覃一開,平,1,定,全濁,清,False,dam,舌音,全清,ㄷ,舌音,全清,舌音,次清,tan2
4731,U+8B5C,譜,譜,谱,フ,보,pǔ,2054,98.0588759814,f,u,False,p,u,3,pu,幫模一開,上,2,幫,全清,その他,False,bo,唇音,全清,ㅂ,唇音,全清,唇音,次清,pu3
4732,U+8B66,警,警,警,ケイ,경,jǐng,32258,75.6990069055,k,ei,False,j,ing,3,jing,見庚三開,上,2,見,全清,清,False,gyeong,牙音,全清,ㄱ,牙音,全清,歯音,全清,jing3
4733,U+8B6B,譫,譫,谵,セン,섬,zhān,37,99.9794039177,s,en,False,zh,an,1,zhan,定談一開,入,4,定,全濁,清,True,seom,歯音,全清,ㅅ,歯音,全清,歯音,全清,zhan1
4734,U+8B6C,譬,譬,譬,ヒ,비,pì,2068,98.0423234705,h,i,False,p,i,4,pi,滂支三開,去,3,滂,次清,清,False,bi,唇音,全清,ㅂ,唇音,全清,唇音,次清,pi4
4735,U+8B6F,譯,譯,译,エキ,역,yì,10461,90.4136973552,,eki,True,y,i,4,yi,以清三開,入,4,以,次濁,その他,False,yeok,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yi4
4736,U+8B70,議,議,议,ギ,의,yì,29212,77.3638156268,g,i,False,y,i,4,yi,疑支三開,去,3,疑,次濁,濁,False,ui,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yi4
4737,U+8B74,譴,譴,谴,ケン,견,qiǎn,992,99.0723407647,k,en,False,q,ian,3,qian,溪仙三開,去,3,溪,次清,清,False,gyeon,牙音,全清,ㄱ,牙音,全清,歯音,次清,qian3
4738,U+8B77,護,護,护,ゴ,호,hù,21868,82.1082395068,g,o,False,h,u,4,hu,匣模一開,去,3,匣,全濁,濁,False,ho,牙音,全濁,ㅎ,喉音,次清,牙音,次清,hu4
4739,U+8B7D,譽,譽,誉,ヨ,예,yù,3599,96.5395567473,y,o,False,y,u,4,yu,以魚三開,平,1,以,次濁,鼻音・流音,False,ye,喉音,次濁,ㅇ,喉音,次濁,喉音,次濁,yu4
4740,U+8B80,讀,讀,读,トク,독 두,dú,24208,80.5215491926,t,oku,True,d,u,2,du,定東一開,入,4,定,全濁,清,False,dok du,舌音,全清,ㄷ,舌音,全清,舌音,全清,du2
4741,U+8B8A,變,變,变,ヘン,변,biàn,59068,65.0145846509,h,en,False,b,ian,4,bian,幫仙三開,去,3,幫,全清,清,False,byeon,唇音,全清,ㅂ,唇音,全清,唇音,全清,bian4
4742,U+8B8E,讎,讎,雠,シュウ,수,chóu,78,99.9431172197,s,huu,False,ch,ou,2,chou,常尤三開,平,1,常,全濁,清,True,su,歯音,全清,ㅅ,歯音,全清,歯音,次清,chou2
4743,U+8B92,讒,讒,谗,ザン,참,chán,289,99.7324686967,z,an,False,ch,an,2,chan,崇咸二開,平,1,崇,全濁,濁,True,cham,歯音,全濁,ㅊ,歯音,次清,歯音,次清,chan2
4744,U+8B93,讓,讓,让,ジョウ,양,ràng,76784,59.4440962671,j,ou,False,r,ang,4,rang,日陽三開,去,3,日,次濁,その他,True,yang,歯音,全濁,ㅇ,喉音,次濁,歯音,次濁,rang4
4745,U+8B96,讖,讖,谶,シン,참,chèn,150,99.8639374898,s,hin,False,ch,en,4,chen,初侵三開,去,3,初,次清,清,True,cham,歯音,全清,ㅊ,歯音,次清,歯音,次清,chen4
4746,U+8B9C,讜,讜,谠,トウ,당,dǎng,110,99.9071674859,t,ou,False,d,ang,3,dang,端唐一開,上,2,端,全清,清,False,dang,舌音,全清,ㄷ,舌音,全清,舌音,全清,dang3
4747,U+8B9E,讞,讞,谳,ゲン,언,yàn,44,99.9745981652,g,en,False,y,an,4,yan,疑仙三開,上,2,疑,次濁,濁,False,eon,牙音,全濁,ㅇ,喉音,次濁,喉音,次濁,yan4
4748,U+8C37,谷,穀,谷,コク,곡,gǔ,15641,86.5874965643,k,oku,True,g,u,3,gu,見東一開,入,4,見,全清,清,False,gok,牙音,全清,ㄱ,牙音,全清,牙音,全清,gu3
4749,U+8C3F,谿,谿,谿,ケイ,계,xī,32,99.9818142439,k,ei,False,x,i,1,xi,溪齊四開,平,1,溪,次清,清,False,gye,牙音,全清,ㄱ,牙音,全清,歯音,次清,xi1
4750,U+8C41,豁,豁,豁,カツ,활,huō,1294,98.765265442,k,atsu,True,h,uo,1,huo,曉桓一合,入,4,曉,全清,清,False,hwal,牙音,全清,ㅎ,喉音,次清,牙音,次清,huo1
4751,U+8C46,豆,豆,豆,トウ,두,dòu,4880,95.3311615641,t,ou,False,d,ou,4,dou,定侯一開,去,3,定,全濁,清,False,du,舌音,全清,ㄷ,舌音,全清,舌音,全清,dou4
4752,U+8C47,豇,豇,豇,コウ,강,jiāng,18,99.9906223069,k,ou,False,j,iang,1,jiang,見江二開,平,1,見,全清,清,False,gang,牙音,全清,ㄱ,牙音,全清,歯音,全清,jiang1
4753,U+8C48,豈,豈,岂,ガイ,개 기,qǐ,7840,92.6454977681,g,ai,False,q,i,3,qi,溪微三開,上,2,溪,次清,濁,False,gae gi,牙音,全濁,ㄱ,牙音,全清,歯音,次清,qi3
4754,U+8C49,豉,豉,豉,シ,시,chǐ,23,99.9880171375,s,hi,False,ch,i,3,chi,常支三開,去,3,常,全濁,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,chi3
4755,U+8C4C,豌,豌,豌,エン,완,wān,187,99.8295178489,,en,False,w,an,1,wan,影桓一合,平,1,影,全清,その他,False,wan,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,wan1
4756,U+8C4E,豎,豎,竖,ジュ,수,shù,2672,97.5200391456,j,u,False,sh,u,4,shu,常虞三合,上,2,常,全濁,その他,True,su,歯音,全濁,ㅅ,歯音,全清,歯音,次清,shu4
4757,U+8C50,豐,豐,丰,フウ,풍,fēng,9063,91.5496016641,f,uu,False,f,eng,1,feng,滂東三開,平,1,滂,次清,その他,False,pung,唇音,全清,ㅍ,唇音,次清,唇音,次清,feng1
4758,U+8C55,豕,豕,豕,シ,시,shǐ,147,99.8676819194,s,hi,False,sh,i,3,shi,書支三開,上,2,書,全清,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,shi3
4759,U+8C5A,豚,豚,豚,トン,돈,tún,601,99.410295311,t,on,False,t,un,2,tun,定魂一合,平,1,定,全濁,清,False,don,舌音,全清,ㄷ,舌音,全清,舌音,次清,tun2
4760,U+8C61,象,象,象,ショウ,상,xiàng,55084,66.2532355591,s,hou,False,x,iang,4,xiang,邪陽三開,上,2,邪,全濁,清,False,sang,歯音,全清,ㅅ,歯音,全清,歯音,次清,xiang4
4761,U+8C62,豢,豢,豢,カン,환,huàn,619,99.3956442415,k,an,False,h,uan,4,huan,匣刪二合,去,3,匣,全濁,清,False,hwan,牙音,全清,ㅎ,喉音,次清,牙音,次清,huan4
4762,U+8C68,豨,豨,豨,キ,희,xī,20,99.9893145646,k,i,True,x,i,1,xi,曉微三開,平,1,曉,全清,清,False,hui,牙音,全清,ㅎ,喉音,次清,歯音,次清,xi1
4763,U+8C6A,豪,豪,豪,ゴウ,호,háo,7832,92.6544743132,g,ou,False,h,ao,2,hao,匣豪一開,平,1,匣,全濁,濁,False,ho,牙音,全濁,ㅎ,喉音,次清,牙音,次清,hao2
4764,U+8C6B,豫,豫,豫,ヨ,서 예,yù,5187,95.0210180326,y,o,False,y,u,4,yu,以魚三開,去,3,以,次濁,鼻音・流音,False,seo ye,喉音,次濁,ㅅ,歯音,全清,喉音,次濁,yu4
4765,U+8C6C,豬,豬,猪,チョ,저,zhū,5944,94.334093417,c,ho,False,zh,u,1,zhu,知魚三開,平,1,知,全清,その他,True,jeo,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhu1
4766,U+8C73,豳,豳,豳,ヒン,반 빈,bīn,27,99.9859907672,h,in,False,b,in,1,bin,幫眞三開,平,1,幫,全清,清,False,ban bin,唇音,全清,ㅂ,唇音,全清,唇音,全清,bin1
4767,U+8C79,豹,豹,豹,ヒョウ,표,bào,2067,98.0446925357,h,you,False,b,ao,4,bao,幫肴二開,去,3,幫,全清,清,False,pyo,唇音,全清,ㅍ,唇音,次清,唇音,全清,bao4
4768,U+8C7A,豺,豺,豺,サイ,시,chái,344,99.6716879044,s,ai,False,ch,ai,2,chai,崇皆二開,平,1,崇,全濁,清,True,si,歯音,全清,ㅅ,歯音,全清,歯音,次清,chai2
4769,U+8C82,貂,貂,貂,チョウ,초,diāo,267,99.7554074831,c,hou,False,d,iao,1,diao,端蕭四開,平,1,端,全清,その他,False,cho,舌音,全清,ㅊ,歯音,次清,舌音,全清,diao1
4770,U+8C8A,貊,貊,貊,ハク,맥,mò,20,99.9897500966,h,aku,True,m,o,4,mo,明庚二開,入,4,明,次濁,清,False,maek,唇音,全清,なし,なし,なし,唇音,次濁,mo4
4771,U+8C8C,貌,貌,貌,ボウ,모,mào,7006,93.4331758507,b,ou,False,m,ao,4,mao,明肴二開,去,3,明,次濁,濁,False,mo,唇音,全濁,なし,なし,なし,唇音,次濁,mao4
4772,U+8C8D,貍,貍,貍,リ,리,lí,1,99.9993489942,r,i,False,l,i,2,li,來之三開,平,1,來,次濁,鼻音・流音,False,ri,流音,次濁,ㄹ,流音,次濁,舌音,次濁,li2
4773,U+8C93,貓,貓,猫,ビョウ,묘,māo,7897,92.6094655124,b,you,False,m,ao,1,mao,明宵三開,平,1,明,次濁,濁,False,myo,唇音,全濁,なし,なし,なし,唇音,次濁,mao1
4774,U+8C94,貔,貔,貔,ヒ,비,pí,19,99.9902165744,h,i,False,p,i,2,pi,並脂三開,平,1,並,全濁,清,False,bi,唇音,全清,ㅂ,唇音,全清,唇音,次清,pi2
4775,U+8C98,貘,貘,貘,バク,맥,mò,15,99.9920297632,b,aku,True,m,o,4,mo,明庚二開,入,4,明,次濁,濁,False,maek,唇音,全濁,なし,なし,なし,唇音,次濁,mo4
4776,U+8C9D,貝,貝,贝,バイ,배 패,bèi,11289,89.8424110881,b,ai,False,b,ei,4,bei,幫泰一開,去,3,幫,全清,濁,False,bae pae,唇音,全濁,ㅂ,唇音,全清,唇音,全清,bei4
4777,U+8C9E,貞,貞,贞,テイ,정,zhēn,3050,97.1631252007,t,ei,False,zh,en,1,zhen,知清三開,平,1,知,全清,清,True,jeong,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhen1
4778,U+8C9F,貟,貟,贠,イン,원,yuán,5,99.9968240543,,in,False,y,uan,2,yuan,云仙三合,平,1,云,次濁,その他,False,won,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yuan2
4779,U+8CA0,負,負,负,フ,부,fù,16192,86.2243522185,f,u,False,f,u,4,fu,並尤三開,上,2,並,全濁,その他,False,bu,唇音,全清,ㅂ,唇音,全清,唇音,次清,fu4
4780,U+8CA1,財,財,财,ザイ,재,cái,12068,89.2524336185,z,ai,False,c,ai,2,cai,從咍一開,平,1,從,全濁,濁,False,jae,歯音,全濁,ㅈ,歯音,全清,歯音,次清,cai2
4781,U+8CA2,貢,貢,贡,コウ,공,gòng,3304,96.8825187663,k,ou,False,g,ong,4,gong,見東一開,去,3,見,全清,清,False,gong,牙音,全清,ㄱ,牙音,全清,牙音,全清,gong4
4782,U+8CA7,貧,貧,贫,ヒン,빈,pín,5319,94.9128295747,h,in,False,p,in,2,pin,並眞三開,平,1,並,全濁,清,False,bin,唇音,全清,ㅂ,唇音,全清,唇音,次清,pin2
4783,U+8CA8,貨,貨,货,カ,화,huò,8160,92.3976995059,k,a,False,h,uo,4,huo,曉戈一合,去,3,曉,全清,清,False,hwa,牙音,全清,ㅎ,喉音,次清,牙音,次清,huo4
4784,U+8CA9,販,販,贩,ハン,판,fàn,1869,98.2339793569,h,an,False,f,an,4,fan,幫元三合,去,3,幫,全清,清,False,pan,唇音,全清,ㅍ,唇音,次清,唇音,次清,fan4
4785,U+8CAA,貪,貪,贪,タン,탐,tān,3798,96.3569966043,t,an,False,t,an,1,tan,透覃一開,平,1,透,次清,清,False,tam,舌音,全清,ㅌ,舌音,次清,舌音,次清,tan1
4786,U+8CAB,貫,貫,贯,カン,관,guàn,4581,95.6462953763,k,an,False,g,uan,4,guan,見桓一合,平,1,見,全清,清,False,gwan,牙音,全清,ㄱ,牙音,全清,牙音,全清,guan4
4787,U+8CAC,責,責,责,セキ,채 책,zé,19549,83.8630646835,s,eki,True,z,e,2,ze,莊耕二開,入,4,莊,全清,清,False,chae chaek,歯音,全清,ㅊ,歯音,次清,歯音,全清,ze2
4788,U+8CAF,貯,貯,贮,チョ,저,zhù,582,99.4312444035,c,ho,False,zh,u,4,zhu,知魚三開,上,2,知,全清,その他,True,jeo,舌音,全清,ㅈ,歯音,全清,歯音,全清,zhu4
4789,U+8CB0,貰,貰,贳,セイ,세,shì,8,99.9950074271,s,ei,False,sh,i,4,shi,書祭三開,去,3,書,全清,清,True,se,歯音,全清,ㅅ,歯音,全清,歯音,次清,shi4
4790,U+8CB2,貲,貲,赀,シ,자,zī,35,99.9805087938,s,hi,False,z,i,1,zi,精支三開,平,1,精,全清,清,False,ja,歯音,全清,ㅈ,歯音,全清,歯音,全清,zi1
4791,U+8CB3,貳,貳,贰,ジ,이,èr,472,99.5420036467,j,i,False,,er,4,er,日脂三開,去,3,日,次濁,その他,False,i,歯音,全濁,ㅇ,喉音,次濁,喉音,次濁,er4
4792,U+8CB4,貴,貴,贵,キ,귀,guì,20343,83.2919033454,k,i,True,g,ui,4,gui,見微三合,去,3,見,全清,清,False,gwi,牙音,全清,ㄱ,牙音,全清,牙音,全清,gui4
4793,U+8CB6,貶,貶,贬,ヘン,폄,biǎn,1314,98.7473581971,h,en,False,b,ian,3,bian,幫鹽三開,上,2,幫,全清,清,False,pyeom,唇音,全清,ㅍ,唇音,次清,唇音,全清,bian3
4794,U+8CB7,買,買,买,バイ,매,mǎi,21586,82.3819542193,b,ai,False,m,ai,3,mai,明佳二開,上,2,明,次濁,濁,False,mae,唇音,全濁,なし,なし,なし,唇音,次濁,mai3
4795,U+8CB8,貸,貸,贷,タイ,대,dài,1035,99.0247279406,t,ai,False,d,ai,4,dai,透咍一開,去,3,透,次清,清,False,dae,舌音,全清,ㄷ,舌音,全清,舌音,全清,dai4
4796,U+8CBA,貺,貺,贶,キョウ,황,kuàng,7,99.9955071429,k,you,False,k,uang,4,kuang,曉陽三合,去,3,曉,全清,清,False,hwang,牙音,全清,ㅎ,喉音,次清,牙音,次清,kuang4
4797,U+8CBB,費,費,费,ヒ,비,fèi,18593,84.6704849763,h,i,False,f,ei,4,fei,幫脂三開,去,3,幫,全清,清,False,bi,唇音,全清,ㅂ,唇音,全清,唇音,次清,fei4
4798,U+8CBC,貼,貼,贴,テン,첩,tiē,7565,92.9189293847,t,en,False,t,ie,1,tie,透添四開,入,4,透,次清,清,False,cheop,舌音,全清,ㅊ,歯音,次清,舌音,次清,tie1
4799,U+8CBD,貽,貽,贻,イ,이,yí,624,99.3927972371,,i,False,y,i,2,yi,以之三開,平,1,以,次濁,その他,False,i,不明 (),不明 (),ㅇ,喉音,次濁,喉音,次濁,yi2
4800,U+8CBF,貿,貿,贸,ボウ,무,mào,1832,98.2742740961,b,ou,False,m,ao,4,mao,明侯一開,去,3,明,次濁,濁,False,mu,唇音,全濁,なし,なし,なし,唇音,次濁,mao4
4801,U+8CC0,賀,賀,贺,ガ,하,hè,6672,93.7233869133,g,a,False,h,e,4,he,匣歌一開,去,3,匣,全濁,濁,False,ha,牙音,全濁,ㅎ,喉音,次清,牙音,次清,he4
4802,U+8CC1,賁,賁,贲,ヒ,분,bì,164,99.8522262617,h,i,False,b,i,4,bi,並微三合,平,1,並,全濁,清,False,bun,唇音,全清,ㅂ,唇音,全清,唇音,全清,bi4
4803,U+8CC2,賂,賂,赂,ロ,뇌 뢰,lù,460,99.5558868044,r,o,False,l,u,4,lu,來模一開,去,3,來,次濁,鼻音・流音,False,noe roe,流音,次濁,ㄴ,舌音,次濁,舌音,次濁,lu4
4804,U+8CC3,賃,賃,赁,チン,임,lìn,152,99.8620280255,c,hin,False,l,in,4,lin,娘侵三開,去,3,,,その他,False,im,舌音,全清,ㅇ,喉音,次濁,舌音,次濁,lin4
4805,U+8CC4,賄,賄,贿,ワイ,회,huì,899,99.1510757934,w,ai,False,h,ui,4,hui,曉灰一合,上,2,曉,全清,鼻音・流音,False,hoe,喉音,次濁,ㅎ,喉音,次清,牙音,次清,hui4
4806,U+8CC7,資,資,资,シ,자,zī,16786,85.9412873202,s,hi,False,z,i,1,zi,精脂三開,平,1,精,全清,清,False,ja,歯音,全清,ㅈ,歯音,全清,歯音,全清,zi1
4807,U+8CC8,賈,賈,贾,カ,가 고,jiǎ,4499,95.7346934862,k,a,False,j,ia,3,jia,見模一開,上,2,見,全清,清,False,ga go,牙音,全清,ㄱ,牙音,全清,歯音,全清,jia3
4808,U+8CCA,賊,賊,贼,ゾク,적,zéi,5672,94.5667867394,z,oku,True,z,ei,2,zei,從登一開,入,4,從,全濁,濁,False,jeok,歯音,全濁,ㅈ,歯音,全清,歯音,全清,zei2
4809,U+8CD1,賑,賑,赈,シン,진,zhèn,263,99.75964819,s,hin,False,zh,en,4,zhen,章眞三開,上,2,章,全清,清,True,jin,歯音,全清,ㅈ,歯音,全清,歯音,全清,zhen4
4810,U+8CD3,賓,賓,宾,ヒン,빈,bīn,5673,94.5602858502,h,in,False,b,in,1,bin,幫眞三開,平,1,幫,全清,清,False,bin,唇音,全清,ㅂ,唇音,全清,唇音,全清,bin1
